"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Elasticomyces"	"pH"	"acidic"	"pHacidic"	-0.772172019338425	1.1985597053517	0.519413371074387	0.640851821236633	0.699711793411869	0.758786897921314	NA	"prevalence"	23	3
"Fusariella"	"pH"	"acidic"	"pHacidic"	-0.772172019338423	1.1985597053517	0.519413371074388	0.640851821236633	0.45966480751609	0.553513039050625	NA	"prevalence"	23	3
"Hyphodontia"	"pH"	"acidic"	"pHacidic"	-0.772172019338424	1.1985597053517	0.519413371074387	0.640851821236633	0.505726168047721	0.589334123249158	NA	"prevalence"	23	3
"Myrmecridium"	"pH"	"acidic"	"pHacidic"	-0.772172019338424	1.1985597053517	0.519413371074387	0.640851821236633	0.198891766178645	0.287398602128142	NA	"prevalence"	23	3
"Mytilinidiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.772172019338424	1.1985597053517	0.519413371074387	0.640851821236633	0.769036492097915	0.810729705417882	NA	"prevalence"	23	3
"Neobulgaria"	"pH"	"acidic"	"pHacidic"	-0.772172019338424	1.1985597053517	0.519413371074387	0.640851821236633	0.250967924312943	0.344559288011595	NA	"prevalence"	23	3
"Phaeosphaeria"	"pH"	"acidic"	"pHacidic"	-0.772172019338423	1.1985597053517	0.519413371074387	0.640851821236633	0.33124833176636	0.415317864991229	NA	"prevalence"	23	3
"Rhexocercosporidium"	"pH"	"acidic"	"pHacidic"	-0.772172019338426	1.1985597053517	0.519413371074386	0.640851821236633	0.0876536018191476	0.198681497456734	NA	"prevalence"	23	3
"Ripartites"	"pH"	"acidic"	"pHacidic"	-0.772172019338423	1.1985597053517	0.519413371074387	0.640851821236633	0.485584712684865	0.568153773141401	NA	"prevalence"	23	3
"Scoliciosporum"	"pH"	"acidic"	"pHacidic"	-0.772172019338424	1.1985597053517	0.519413371074387	0.640851821236633	0.769036492097915	0.810729705417882	NA	"prevalence"	23	3
"Scutellinia"	"pH"	"acidic"	"pHacidic"	-0.772172019338425	1.1985597053517	0.519413371074386	0.640851821236633	0.769036492097915	0.810729705417882	NA	"prevalence"	23	3
"Taeniospora"	"pH"	"acidic"	"pHacidic"	-0.772172019338423	1.1985597053517	0.519413371074388	0.640851821236633	0.769036492097916	0.810729705417882	NA	"prevalence"	23	3
"Teratosphaeriaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.772172019338425	1.1985597053517	0.519413371074387	0.640851821236633	0.642374004902533	0.708572852736001	NA	"prevalence"	23	3
"Teunomyces"	"pH"	"acidic"	"pHacidic"	-0.772172019338424	1.1985597053517	0.519413371074387	0.640851821236633	0.769036492097915	0.810729705417882	NA	"prevalence"	23	3
"Coprinopsis"	"pH"	"acidic"	"pHacidic"	0.535142931416694	0.832754465109898	0.520472060763996	0.641343110408426	0.770052955492071	0.810729705417882	NA	"prevalence"	23	10
"Pseudoanungitea"	"pH"	"acidic"	"pHacidic"	1.2064301237387	2.47266510880289	0.527422074473465	0.649083440194848	0.0653594099002067	0.166421757367048	NA	"abundance"	23	7
"Pustularia"	"pH"	"acidic"	"pHacidic"	-2.65795267260229	3.28964406200691	0.53101851744852	0.652682253724701	0.142218795517233	0.249677412990327	NA	"abundance"	23	8
"Orbiliaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-1.28607418414512	1.24889601982334	0.53427417104298	0.655853628423177	0.783099452242296	0.822966333447359	NA	"abundance"	23	12
"Alatospora"	"pH"	"acidic"	"pHacidic"	-1.08518455757774	0.949678845665279	0.53607803011792	0.656408281518915	0.769036492097916	0.810729705417882	NA	"abundance"	23	20
"Amanita"	"pH"	"acidic"	"pHacidic"	1.48529322056648	2.94734719230227	0.53606704926449	0.656408281518915	0.428069866254691	0.519799123309268	NA	"abundance"	23	7
"Rhizophydium"	"pH"	"acidic"	"pHacidic"	-1.2830466308368	1.26591621285569	0.542745954508707	0.663735921697675	0.518542881095142	0.595333252313361	NA	"abundance"	23	11
"Cystobasidiomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.496888549088979	0.823988658899144	0.546489807242228	0.664964414576699	0.643969780115062	0.708980062679059	NA	"prevalence"	23	12
"Hyalodendriella"	"pH"	"acidic"	"pHacidic"	-0.496888549088981	0.823988658899145	0.546489807242227	0.664964414576699	0.794328505064808	0.830238473648211	NA	"prevalence"	23	11
"Ramularia"	"pH"	"acidic"	"pHacidic"	0.496888549088976	0.823988658899144	0.546489807242231	0.664964414576699	0.794328505064811	0.830238473648211	NA	"prevalence"	23	12
"Wilcoxina"	"pH"	"acidic"	"pHacidic"	-0.49688854908898	0.823988658899144	0.546489807242228	0.664964414576699	0.794328505064808	0.830238473648211	NA	"prevalence"	23	11
"Tricholoma"	"pH"	"acidic"	"pHacidic"	0.956378747990646	2.27390282906878	0.547653134547201	0.665545924462243	0.276081153473214	0.36391068308042	NA	"abundance"	23	10
"Nectriopsis"	"pH"	"acidic"	"pHacidic"	0.758769351117723	1.97609559221289	0.554208327552384	0.671355822301478	0.482865005981477	0.566117593219662	NA	"abundance"	23	9
"Antarctomyces"	"pH"	"acidic"	"pHacidic"	-0.578998187307976	0.984815633433209	0.556582324359102	0.671355822301478	0.307793822133905	0.389288466506339	NA	"prevalence"	23	5
"Capnodiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.578998187307976	0.984815633433208	0.556582324359102	0.671355822301478	0.557087086446791	0.633851055051664	NA	"prevalence"	23	18
"Mycobilimbia"	"pH"	"acidic"	"pHacidic"	0.578998187307973	0.984815633433209	0.556582324359104	0.671355822301478	0.803380764929225	0.838184263770924	NA	"prevalence"	23	18
"Paraphaeosphaeria"	"pH"	"acidic"	"pHacidic"	-0.578998187307976	0.984815633433208	0.556582324359102	0.671355822301478	0.148944396889321	0.254029749295216	NA	"prevalence"	23	5
"Sistotrema"	"pH"	"acidic"	"pHacidic"	0.578998187307976	0.984815633433208	0.556582324359101	0.671355822301478	0.0280043155687137	0.102446167080484	NA	"prevalence"	23	18
"Lactarius"	"pH"	"acidic"	"pHacidic"	0.200114598350574	1.12585717495031	0.561329040924812	0.673642349708997	0.561329040924812	0.63646600515734	NA	"abundance"	23	23
"Acremonium"	"pH"	"acidic"	"pHacidic"	-0.508661120755498	0.888078291068402	0.566803089302006	0.673642349708997	0.812340436561714	0.842967275283071	NA	"prevalence"	23	7
"Alternaria"	"pH"	"acidic"	"pHacidic"	-0.508661120755495	0.888078291068402	0.566803089302008	0.673642349708997	0.247173445094497	0.341785290106745	NA	"prevalence"	23	7
"Cantharellales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.487371311220892	0.840771405912416	0.562136094564022	0.673642349708997	0.512520689809979	0.595333252313361	NA	"prevalence"	23	9
"Dothideales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.508661120755495	0.888078291068402	0.566803089302008	0.673642349708997	0.134567482656501	0.247431236277652	NA	"prevalence"	23	7
"GS05_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.508661120755497	0.888078291068402	0.566803089302006	0.673642349708997	0.350901407418767	0.439006522701401	NA	"prevalence"	23	16
"Heterophoma"	"pH"	"acidic"	"pHacidic"	-0.487371311220894	0.840771405912416	0.56213609456402	0.673642349708997	0.808275200316351	0.841771289698831	NA	"prevalence"	23	9
"Lachnum"	"pH"	"acidic"	"pHacidic"	0.508661120755494	0.888078291068402	0.566803089302009	0.673642349708997	0.300818265845828	0.382138368481074	NA	"prevalence"	23	16
"Podospora"	"pH"	"acidic"	"pHacidic"	-0.508661120755494	0.888078291068402	0.566803089302009	0.673642349708997	0.0997320203879813	0.213899510920747	NA	"prevalence"	23	7
"Rhizophydiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.508661120755494	0.888078291068402	0.566803089302009	0.673642349708997	0.166050936456876	0.26010146686199	NA	"prevalence"	23	16
"Sympodiella"	"pH"	"acidic"	"pHacidic"	0.508661120755498	0.888078291068402	0.566803089302005	0.673642349708997	0.812340436561714	0.842967275283071	NA	"prevalence"	23	16
"Sarea"	"pH"	"acidic"	"pHacidic"	-0.158471091603916	0.459193241907988	0.569126241612206	0.675576504407644	0.67354877066443	0.734549414045359	NA	"abundance"	23	6
"GS14_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-1.48610019588337	1.72689339577206	0.574993341044578	0.681707611909994	0.0577853414992077	0.15754682729501	NA	"abundance"	23	10
"Pyrenochaeta"	"pH"	"acidic"	"pHacidic"	2.63959158610407	3.97902790940204	0.577473817230771	0.682980604788159	0.821471624874464	0.849392842893453	NA	"abundance"	23	3
"Sclerotiniaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.90477586427514	6.88019298057691	0.577439914453705	0.682980604788159	0.821442974103108	0.849392842893453	NA	"abundance"	23	3
"Leptodontidiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.08380071120465	2.39653520985618	0.582738822817321	0.688369096053064	0.471224956072354	0.55622540044907	NA	"abundance"	23	4
"Clitocybe"	"pH"	"acidic"	"pHacidic"	0.434491380169269	1.60810725263717	0.583696494225056	0.688662570950825	0.826691391079491	0.853263614364189	NA	"abundance"	23	16
"Psilolechiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-1.67516988112317	2.07505528278375	0.594196497148364	0.700199998460026	0.519114116204038	0.595333252313361	NA	"abundance"	23	6
"Cytospora"	"pH"	"acidic"	"pHacidic"	-1.54093916579843	1.76969248496771	0.609030870527527	0.703563511811582	0.847143139799537	0.868388570147815	NA	"abundance"	23	4
"Lichenoconium"	"pH"	"acidic"	"pHacidic"	-1.56396118479932	1.51061543809088	0.604291559786947	0.703563511811582	0.843414830344153	0.868388570147815	NA	"abundance"	23	3
"Linnemannia"	"pH"	"acidic"	"pHacidic"	-0.96181755823849	0.911820877730883	0.606470956988733	0.703563511811582	0.606470956988733	0.674115794499015	NA	"abundance"	23	23
"Metschnikowia"	"pH"	"acidic"	"pHacidic"	-1.74339430891099	2.38371125556414	0.617327891630798	0.703563511811582	0.109409405450026	0.22114624879342	NA	"abundance"	23	7
"Mytilinidiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.53085103376928	2.90864380261462	0.61580586775474	0.703563511811582	0.769036492097915	0.810729705417882	NA	"abundance"	23	3
"Phaeohelotium"	"pH"	"acidic"	"pHacidic"	-3.65976305777744	4.48111784214647	0.606219511086149	0.703563511811582	0.844936926550768	0.868388570147815	NA	"abundance"	23	3
"Phialomyces"	"pH"	"acidic"	"pHacidic"	-3.0540276664899	4.30200786238554	0.609301826163526	0.703563511811582	0.847354936960844	0.868388570147815	NA	"abundance"	23	4
"Piskurozyma"	"pH"	"acidic"	"pHacidic"	-0.0389727529664072	0.815939839445905	0.615739982848139	0.703563511811582	0.144637380578634	0.249677412990327	NA	"abundance"	23	18
"Ramularia"	"pH"	"acidic"	"pHacidic"	0.099638361940383	1.09131606674144	0.616589580842003	0.703563511811582	0.794328505064811	0.830238473648211	NA	"abundance"	23	12
"Russula"	"pH"	"acidic"	"pHacidic"	-1.07305802644383	1.11273394451056	0.600754445195712	0.703563511811582	0.600754445195712	0.669048303127401	NA	"abundance"	23	23
"Sagenomella"	"pH"	"acidic"	"pHacidic"	0.649377860197755	2.07504924553395	0.617977177463938	0.703563511811582	0.519114116204035	0.595333252313361	NA	"abundance"	23	6
"Cephalotrichum"	"pH"	"acidic"	"pHacidic"	0.599218732082903	1.2018104215567	0.618063517585249	0.703563511811582	0.555807152365536	0.633642079028166	NA	"prevalence"	23	3
"Cystofilobasidium"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.2018104215567	0.618063517585249	0.703563511811582	0.645660351014226	0.709489891418674	NA	"prevalence"	23	3
"Elsinoaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.599218732082901	1.2018104215567	0.61806351758525	0.703563511811582	0.132565615644878	0.247431236277652	NA	"prevalence"	23	3
"Fomes"	"pH"	"acidic"	"pHacidic"	0.599218732082899	1.20181042155671	0.618063517585252	0.703563511811582	0.403049504065156	0.495665134786512	NA	"prevalence"	23	3
"Helicogoniaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.20181042155671	0.61806351758525	0.703563511811582	0.854124523400647	0.869161926981645	NA	"prevalence"	23	3
"Hymenoscyphus"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.20181042155671	0.618063517585249	0.703563511811582	0.854124523400647	0.869161926981645	NA	"prevalence"	23	3
"Incertomyces"	"pH"	"acidic"	"pHacidic"	0.599218732082903	1.20181042155671	0.618063517585249	0.703563511811582	0.854124523400647	0.869161926981645	NA	"prevalence"	23	3
"Leucogyrophana"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.20181042155671	0.61806351758525	0.703563511811582	0.3019294047167	0.382708762996168	NA	"prevalence"	23	3
"Lichenoconium"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.2018104215567	0.618063517585249	0.703563511811582	0.843414830344153	0.868388570147815	NA	"prevalence"	23	3
"Microascaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.599218732082901	1.2018104215567	0.61806351758525	0.703563511811582	0.625554093576144	0.693992833180444	NA	"prevalence"	23	3
"Ophiocordyceps"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.2018104215567	0.618063517585249	0.703563511811582	0.309571734433381	0.390682232538196	NA	"prevalence"	23	3
"Parmeliopsis"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.2018104215567	0.61806351758525	0.703563511811582	0.640535176535756	0.707895472347356	NA	"prevalence"	23	3
"Phaeohelotium"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.2018104215567	0.618063517585249	0.703563511811582	0.844936926550768	0.868388570147815	NA	"prevalence"	23	3
"Pyrenochaeta"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.2018104215567	0.618063517585249	0.703563511811582	0.821471624874464	0.849392842893453	NA	"prevalence"	23	3
"Sclerotiniaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.20181042155671	0.61806351758525	0.703563511811582	0.821442974103108	0.849392842893453	NA	"prevalence"	23	3
"Skvortzovia"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.2018104215567	0.618063517585249	0.703563511811582	0.854124523400647	0.869161926981645	NA	"prevalence"	23	3
"Stropharia"	"pH"	"acidic"	"pHacidic"	0.599218732082902	1.20181042155671	0.61806351758525	0.703563511811582	0.0886319034304399	0.20011421946404	NA	"prevalence"	23	3
"Hymenoscyphus"	"pH"	"acidic"	"pHacidic"	2.28745943107788	4.07891874636318	0.62137043013895	0.706499634268057	0.854124523400647	0.869161926981645	NA	"abundance"	23	3
"Taeniospora"	"pH"	"acidic"	"pHacidic"	-3.24917618689099	4.15375048861172	0.624878451240205	0.709657282051741	0.769036492097916	0.810729705417882	NA	"abundance"	23	3
"Athelia"	"pH"	"acidic"	"pHacidic"	0.917230978972401	2.69291543174284	0.628202382320708	0.711767226643416	0.109409405450026	0.22114624879342	NA	"abundance"	23	7
"Paratritirachium"	"pH"	"acidic"	"pHacidic"	1.163911039784	3.11896110470835	0.627620928256919	0.711767226643416	0.861333826927761	0.874957736316777	NA	"abundance"	23	6
"Arachnopeziza"	"pH"	"acidic"	"pHacidic"	-1.81728362427376	2.61621920039875	0.634364224274338	0.717324374494734	0.202457513095063	0.287519514911425	NA	"abundance"	23	6
"Gyromitra"	"pH"	"acidic"	"pHacidic"	-0.881487115690656	0.814401318686167	0.635323338893379	0.717324374494734	0.867010932844127	0.877639788413144	NA	"abundance"	23	14
"Kabatiella"	"pH"	"acidic"	"pHacidic"	0.0614671623829351	1.06863059042998	0.634797664461541	0.717324374494734	0.866627254117255	0.877639788413144	NA	"abundance"	23	13
"Gorgomyces"	"pH"	"acidic"	"pHacidic"	-1.46385721021148	2.02842103715424	0.643160087479764	0.725329204347098	0.732199910973042	0.786638566063974	NA	"abundance"	23	8
"Cystobasidiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-1.42966990065745	2.01915292805244	0.648694982485754	0.730722538275716	0.0119776014959378	0.0682318091614874	NA	"abundance"	23	10
"Goffeauzyma"	"pH"	"acidic"	"pHacidic"	0.0405470649416886	1.10255016446535	0.658927283505801	0.741388635323445	0.518542881095143	0.595333252313361	NA	"abundance"	23	11
"Leprocaulaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-1.55878767197499	2.35788248749163	0.669601255379734	0.752526410849215	0.134323213686709	0.247431236277652	NA	"abundance"	23	6
"Beauveria"	"pH"	"acidic"	"pHacidic"	-0.0309930807715137	0.996074536081388	0.672810247624778	0.754136103679052	0.892946865940641	0.900947430562938	NA	"abundance"	23	15
"Kickxellomycota_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.00455395805209	3.369625217735	0.673126580567944	0.754136103679052	0.893153767668795	0.900947430562938	NA	"abundance"	23	6
"Oliveonia"	"pH"	"acidic"	"pHacidic"	-1.68832917469126	2.80660624071278	0.673363544685621	0.754136103679052	0.0287465516808286	0.1025648572316	NA	"abundance"	23	13
"Cyphellophoraceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.06062936955156	3.74354676448808	0.681323433922699	0.762171721588641	0.00257732618435898	0.0256843885268878	NA	"abundance"	23	11
"Samsoniella"	"pH"	"acidic"	"pHacidic"	-1.23202518279882	1.68733570092224	0.684840418566771	0.76522444928462	0.900674438230832	0.906950915152301	NA	"abundance"	23	5
"Scutellinia"	"pH"	"acidic"	"pHacidic"	-3.09910784170199	4.95558767107831	0.68956554526309	0.768734953444845	0.769036492097915	0.810729705417882	NA	"abundance"	23	3
"Tremella"	"pH"	"acidic"	"pHacidic"	-0.979295734069311	1.22527762278001	0.689412542999824	0.768734953444845	0.0252690134678026	0.0985846900886283	NA	"abundance"	23	14
"Rhizophlyctidales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.186353703156443	0.674798486170672	0.690568548285604	0.768970252735461	0.260145252257874	0.348064712511695	NA	"abundance"	23	18
"Epithamnolia"	"pH"	"acidic"	"pHacidic"	0.373556128522589	0.984624135960383	0.704398593876512	0.779010290038831	0.00305708238399446	0.0294498936324799	NA	"prevalence"	23	5
"Hyphodontiella"	"pH"	"acidic"	"pHacidic"	0.37355612852259	0.984624135960384	0.704398593876512	0.779010290038831	0.912619808697817	0.917381303351892	NA	"prevalence"	23	5
"Phlegmacium"	"pH"	"acidic"	"pHacidic"	0.373556128522591	0.984624135960383	0.704398593876511	0.779010290038831	0.241755648043207	0.335894320174776	NA	"prevalence"	23	5
"Pseudeurotium"	"pH"	"acidic"	"pHacidic"	-0.373556128522589	0.984624135960383	0.704398593876512	0.779010290038831	0.114839484525176	0.230476465470666	NA	"prevalence"	23	18
"Pseudohelotium"	"pH"	"acidic"	"pHacidic"	0.373556128522588	0.984624135960383	0.704398593876513	0.779010290038831	0.462545749662528	0.555824206455179	NA	"prevalence"	23	5
"Samsoniella"	"pH"	"acidic"	"pHacidic"	0.373556128522589	0.984624135960383	0.704398593876512	0.779010290038831	0.900674438230832	0.906950915152301	NA	"prevalence"	23	5
"Collophorina"	"pH"	"acidic"	"pHacidic"	-0.855547431753931	0.984079584681614	0.70775822766642	0.781344877683732	0.260145252257874	0.348064712511695	NA	"abundance"	23	18
"Skvortzovia"	"pH"	"acidic"	"pHacidic"	3.48559941492575	8.0267516972702	0.708118941670117	0.781344877683732	0.854124523400647	0.869161926981645	NA	"abundance"	23	3
"Calcarisporium"	"pH"	"acidic"	"pHacidic"	-1.76722681475758	3.2027636105375	0.713149275997967	0.784221910525511	0.354508170452655	0.440657467788462	NA	"abundance"	23	5
"Hyphodontiella"	"pH"	"acidic"	"pHacidic"	-1.30655694151334	2.05300162186128	0.71234313235009	0.784221910525511	0.912619808697817	0.917381303351892	NA	"abundance"	23	5
"Scoliciosporum"	"pH"	"acidic"	"pHacidic"	-2.29303389260524	3.75505524098407	0.712463857771398	0.784221910525511	0.769036492097915	0.810729705417882	NA	"abundance"	23	3
"Micarea"	"pH"	"acidic"	"pHacidic"	0.304334675760099	2.07844819333693	0.72134079847033	0.792332483387658	0.0558773694085134	0.155274613067889	NA	"abundance"	23	8
"Pseudovalsaria"	"pH"	"acidic"	"pHacidic"	-0.986702899792115	1.37421754870308	0.722910202581763	0.793159103623606	0.0558773694085134	0.155274613067889	NA	"abundance"	23	8
"Saitozyma"	"pH"	"acidic"	"pHacidic"	0.15974523235406	1.76449210846671	0.723878509716475	0.793325093605753	0.723878509716475	0.782059399282472	NA	"abundance"	23	23
"Suillus"	"pH"	"acidic"	"pHacidic"	-0.173834993741589	0.836014437914	0.731353130822185	0.800613179287872	0.731353130822185	0.786638566063974	NA	"abundance"	23	23
"Sympodiella"	"pH"	"acidic"	"pHacidic"	-0.940425235630647	1.33847462969746	0.734246071563393	0.802874927351413	0.812340436561714	0.842967275283071	NA	"abundance"	23	16
"Sporobolomyces"	"pH"	"acidic"	"pHacidic"	0.802852229504306	3.43323198571837	0.745714391692971	0.814497946382312	0.471224956072354	0.55622540044907	NA	"abundance"	23	4
"Cephalosporium"	"pH"	"acidic"	"pHacidic"	0.491174375737925	2.38073173030061	0.755414528844874	0.821102492900801	0.769036492097915	0.810729705417882	NA	"abundance"	23	3
